ticket_type,creation_date,view_date,action_date,customer_satisfaction,customer_problem_resolved,user_actioned,user_team
web_form,2023-07-26 08:18:00.000000000,2023-07-26 09:01:00.000000000,2023-07-26 09:35:00.000000000,1,False,82ec89,orange
web_form,2023-07-25 03:55:00.000000000,2023-07-26 09:45:00.000000000,2023-07-26 10:21:00.000000000,1,False,82ec89,orange
email,2023-07-20 10:54:00.000000000,2023-07-26 10:24:00.000000000,2023-07-26 10:57:00.000000000,1,False,82ec89,orange
web_form,2023-07-25 11:44:00.000000000,2023-07-26 11:05:00.000000000,2023-07-26 11:40:00.000000000,3,False,82ec89,orange
web_form,2023-07-23 18:38:00.000000000,2023-07-26 11:45:00.000000000,2023-07-26 12:16:00.000000000,1,False,82ec89,orange
email,2023-07-23 16:26:00.000000000,2023-07-26 13:12:09.671855520,2023-07-26 13:49:09.671855520,1,False,82ec89,orange
web_form,2023-07-26 13:42:00.000000000,2023-07-26 13:52:09.671855520,2023-07-26 14:18:09.671855520,1,True,82ec89,orange
web_form,2023-07-19 00:25:00.000000000,2023-07-26 14:21:09.671855520,2023-07-26 14:52:09.671855520,1,True,82ec89,orange
email,2023-07-26 10:13:00.000000000,2023-07-26 14:54:09.671855520,2023-07-26 15:29:09.671855520,1,False,82ec89,orange
web_form,2023-07-26 11:08:00.000000000,2023-07-26 15:37:09.671855520,2023-07-26 16:10:09.671855520,1,False,82ec89,orange
email,2023-07-26 12:57:00.000000000,2023-07-26 16:15:09.671855520,2023-07-26 16:58:09.671855520,1,True,82ec89,orange
email,2023-07-27 07:27:00.000000000,2023-07-27 08:37:00.000000000,2023-07-27 09:23:00.000000000,1,False,82ec89,orange
live_chat,2023-07-27 09:29:00.000000000,2023-07-27 09:29:00.000000000,2023-07-27 09:56:00.000000000,1,False,82ec89,orange
web_form,2023-07-23 17:59:00.000000000,2023-07-27 10:04:00.000000000,2023-07-27 10:40:00.000000000,1,False,82ec89,orange
web_form,2023-07-26 13:11:00.000000000,2023-07-27 10:44:00.000000000,2023-07-27 11:12:00.000000000,1,False,82ec89,orange
web_form,2023-07-26 13:41:00.000000000,2023-07-27 11:17:00.000000000,2023-07-27 11:48:00.000000000,1,False,82ec89,orange
email,2023-07-23 10:06:00.000000000,2023-07-27 11:50:00.000000000,2023-07-27 12:25:00.000000000,1,False,82ec89,orange
web_form,2023-07-27 12:48:00.000000000,2023-07-27 13:29:38.874195219,2023-07-27 14:00:38.874195219,2,True,82ec89,orange
web_form,2023-07-27 01:16:00.000000000,2023-07-27 14:05:38.874195219,2023-07-27 14:45:38.874195219,1,False,82ec89,orange
live_chat,2023-07-27 14:47:38.874195219,2023-07-27 14:47:38.874195219,2023-07-27 15:15:38.874195219,2,False,82ec89,orange
email,2023-07-27 11:40:00.000000000,2023-07-27 15:20:38.874195219,2023-07-27 16:14:38.874195219,1,False,82ec89,orange
email,2023-07-26 04:00:00.000000000,2023-07-27 16:18:38.874195219,2023-07-27 16:46:38.874195219,2,False,82ec89,orange
email,2023-07-25 07:41:00.000000000,2023-07-28 08:33:00.000000000,2023-07-28 09:04:00.000000000,3,True,82ec89,orange
web_form,2023-07-27 16:55:00.000000000,2023-07-28 09:09:00.000000000,2023-07-28 09:48:00.000000000,1,False,82ec89,orange
email,2023-07-28 09:34:00.000000000,2023-07-28 09:53:00.000000000,2023-07-28 10:34:00.000000000,1,False,82ec89,orange
web_form,2023-07-26 12:24:00.000000000,2023-07-28 10:39:00.000000000,2023-07-28 11:18:00.000000000,1,False,82ec89,orange
web_form,2023-07-27 23:04:00.000000000,2023-07-28 11:24:00.000000000,2023-07-28 12:10:00.000000000,1,False,82ec89,orange
email,2023-07-24 20:40:00.000000000,2023-07-28 12:56:36.172954981,2023-07-28 13:35:36.172954981,2,False,82ec89,orange
email,2023-07-27 14:03:00.000000000,2023-07-28 13:37:36.172954981,2023-07-28 14:20:36.172954981,1,False,82ec89,orange
web_form,2023-07-26 09:06:00.000000000,2023-07-28 14:23:36.172954981,2023-07-28 14:53:36.172954981,1,False,82ec89,orange
email,2023-07-21 22:00:00.000000000,2023-07-28 14:58:36.172954981,2023-07-28 15:32:36.172954981,1,False,82ec89,orange
web_form,2023-07-28 11:02:00.000000000,2023-07-28 15:33:36.172954981,2023-07-28 16:09:36.172954981,3,True,82ec89,orange
email,2023-07-28 15:27:00.000000000,2023-07-28 16:15:36.172954981,2023-07-28 16:51:36.172954981,1,False,82ec89,orange
live_chat,2023-07-29 08:31:00.000000000,2023-07-29 08:31:00.000000000,2023-07-29 09:00:00.000000000,1,False,82ec89,orange
email,2023-07-27 12:37:00.000000000,2023-07-29 09:06:00.000000000,2023-07-29 09:41:00.000000000,2,False,82ec89,orange
email,2023-07-29 08:51:00.000000000,2023-07-29 09:43:00.000000000,2023-07-29 10:19:00.000000000,1,False,82ec89,orange
web_form,2023-07-26 04:53:00.000000000,2023-07-29 10:26:00.000000000,2023-07-29 11:01:00.000000000,3,True,82ec89,orange
live_chat,2023-07-29 11:05:00.000000000,2023-07-29 11:05:00.000000000,2023-07-29 11:31:00.000000000,1,False,82ec89,orange
web_form,2023-07-25 15:34:00.000000000,2023-07-29 11:36:00.000000000,2023-07-29 12:07:00.000000000,1,False,82ec89,orange
email,2023-07-25 09:52:00.000000000,2023-07-29 13:10:39.627525526,2023-07-29 13:53:39.627525526,2,True,82ec89,orange
email,2023-07-27 16:14:00.000000000,2023-07-29 14:00:39.627525526,2023-07-29 14:37:39.627525526,1,False,82ec89,orange
email,2023-07-27 16:09:00.000000000,2023-07-29 14:40:39.627525526,2023-07-29 15:24:39.627525526,1,False,82ec89,orange
email,2023-07-27 07:12:00.000000000,2023-07-29 15:29:39.627525526,2023-07-29 16:06:39.627525526,1,False,82ec89,orange
email,2023-07-26 02:16:00.000000000,2023-07-29 16:10:39.627525526,2023-07-29 16:53:39.627525526,2,False,82ec89,orange
email,2023-07-26 14:42:00.000000000,2023-07-30 08:34:00.000000000,2023-07-30 09:06:00.000000000,1,False,82ec89,orange
email,2023-07-30 08:52:00.000000000,2023-07-30 09:10:00.000000000,2023-07-30 09:46:00.000000000,1,False,82ec89,orange
web_form,2023-07-29 05:07:00.000000000,2023-07-30 09:47:00.000000000,2023-07-30 10:24:00.000000000,2,False,82ec89,orange
web_form,2023-07-29 16:16:00.000000000,2023-07-30 10:31:00.000000000,2023-07-30 11:03:00.000000000,1,False,82ec89,orange
web_form,2023-07-28 13:32:00.000000000,2023-07-30 11:07:00.000000000,2023-07-30 11:38:00.000000000,1,False,82ec89,orange
web_form,2023-07-27 15:06:00.000000000,2023-07-30 11:46:00.000000000,2023-07-30 12:22:00.000000000,1,False,82ec89,orange
web_form,2023-07-25 15:21:00.000000000,2023-07-30 13:35:37.783630769,2023-07-30 14:14:37.783630769,1,False,82ec89,orange
web_form,2023-07-30 08:42:00.000000000,2023-07-30 14:17:37.783630769,2023-07-30 14:49:37.783630769,1,False,82ec89,orange
email,2023-07-25 01:49:00.000000000,2023-07-30 14:54:37.783630769,2023-07-30 15:20:37.783630769,1,True,82ec89,orange
live_chat,2023-07-30 15:22:37.783630769,2023-07-30 15:22:37.783630769,2023-07-30 15:44:37.783630769,1,True,82ec89,orange
live_chat,2023-07-30 15:50:37.783630769,2023-07-30 15:50:37.783630769,2023-07-30 16:13:37.783630769,1,False,82ec89,orange
email,2023-07-28 11:56:00.000000000,2023-07-30 16:15:37.783630769,2023-07-30 16:34:37.783630769,1,False,82ec89,orange
email,2023-07-26 12:40:00.000000000,2023-07-31 08:36:00.000000000,2023-07-31 09:17:00.000000000,2,False,82ec89,orange
web_form,2023-07-26 16:01:00.000000000,2023-07-31 09:22:00.000000000,2023-07-31 09:51:00.000000000,1,False,82ec89,orange
web_form,2023-07-26 08:32:00.000000000,2023-07-31 09:54:00.000000000,2023-07-31 10:27:00.000000000,2,False,82ec89,orange
email,2023-07-26 04:39:00.000000000,2023-07-31 10:32:00.000000000,2023-07-31 11:19:00.000000000,3,True,82ec89,orange
web_form,2023-07-27 04:16:00.000000000,2023-07-31 11:28:00.000000000,2023-07-31 12:07:00.000000000,1,False,82ec89,orange
email,2023-07-30 17:33:00.000000000,2023-07-31 13:10:21.275062167,2023-07-31 13:49:21.275062167,2,False,82ec89,orange
web_form,2023-07-27 10:09:00.000000000,2023-07-31 13:53:21.275062167,2023-07-31 14:29:21.275062167,1,False,82ec89,orange
web_form,2023-07-29 09:55:00.000000000,2023-07-31 14:32:21.275062167,2023-07-31 15:05:21.275062167,2,False,82ec89,orange
email,2023-07-31 03:16:00.000000000,2023-07-31 15:09:21.275062167,2023-07-31 15:44:21.275062167,1,True,82ec89,orange
email,2023-07-30 04:05:00.000000000,2023-07-31 15:45:21.275062167,2023-07-31 16:16:21.275062167,1,True,82ec89,orange
web_form,2023-07-31 06:34:00.000000000,2023-07-31 16:20:21.275062167,2023-07-31 16:50:21.275062167,1,False,82ec89,orange
email,2023-07-31 11:04:00.000000000,2023-08-01 08:40:00.000000000,2023-08-01 09:08:00.000000000,2,False,82ec89,orange
web_form,2023-07-26 16:56:00.000000000,2023-08-01 09:19:00.000000000,2023-08-01 09:56:00.000000000,1,False,82ec89,orange
web_form,2023-07-31 17:26:00.000000000,2023-08-01 10:01:00.000000000,2023-08-01 10:29:00.000000000,3,True,82ec89,orange
web_form,2023-07-30 21:03:00.000000000,2023-08-01 10:32:00.000000000,2023-08-01 11:18:00.000000000,1,False,82ec89,orange
email,2023-08-01 08:11:00.000000000,2023-08-01 11:23:00.000000000,2023-08-01 12:08:00.000000000,1,True,82ec89,orange
web_form,2023-07-15 09:58:00.000000000,2023-08-01 13:09:16.240731622,2023-08-01 13:47:16.240731622,3,False,82ec89,orange
web_form,2023-07-24 14:56:00.000000000,2023-08-01 13:51:16.240731622,2023-08-01 14:30:16.240731622,1,False,82ec89,orange
email,2023-07-30 05:31:00.000000000,2023-08-01 14:34:16.240731622,2023-08-01 15:03:16.240731622,1,False,82ec89,orange
web_form,2023-07-28 22:12:00.000000000,2023-08-01 15:06:16.240731622,2023-08-01 15:43:16.240731622,1,False,82ec89,orange
email,2023-08-01 11:19:00.000000000,2023-08-01 15:48:16.240731622,2023-08-01 16:26:16.240731622,1,False,82ec89,orange
web_form,2023-07-22 17:47:00.000000000,2023-08-01 16:31:16.240731622,2023-08-01 17:22:16.240731622,2,False,82ec89,orange
email,2023-07-31 11:20:00.000000000,2023-08-02 08:34:00.000000000,2023-08-02 09:12:00.000000000,3,False,82ec89,orange
email,2023-07-31 07:28:00.000000000,2023-08-02 09:19:00.000000000,2023-08-02 09:52:00.000000000,1,False,82ec89,orange
email,2023-07-31 13:57:00.000000000,2023-08-02 09:55:00.000000000,2023-08-02 10:30:00.000000000,3,False,82ec89,orange
web_form,2023-07-27 03:59:00.000000000,2023-08-02 10:32:00.000000000,2023-08-02 11:06:00.000000000,1,False,82ec89,orange
email,2023-08-01 09:39:00.000000000,2023-08-02 11:09:00.000000000,2023-08-02 11:44:00.000000000,1,False,82ec89,orange
email,2023-08-02 09:05:00.000000000,2023-08-02 11:49:00.000000000,2023-08-02 12:24:00.000000000,3,True,82ec89,orange
email,2023-08-02 07:55:00.000000000,2023-08-02 13:40:13.743691962,2023-08-02 14:26:13.743691962,2,True,82ec89,orange
web_form,2023-08-02 12:55:00.000000000,2023-08-02 14:32:13.743691962,2023-08-02 15:11:13.743691962,2,True,82ec89,orange
web_form,2023-08-02 09:08:00.000000000,2023-08-02 15:15:13.743691962,2023-08-02 15:59:13.743691962,1,False,82ec89,orange
email,2023-07-30 05:26:00.000000000,2023-08-02 16:02:13.743691962,2023-08-02 16:37:13.743691962,2,False,82ec89,orange
web_form,2023-07-30 09:37:00.000000000,2023-08-02 16:44:13.743691962,2023-08-02 17:18:13.743691962,1,False,82ec89,orange
email,2023-07-31 12:48:00.000000000,2023-08-03 08:33:00.000000000,2023-08-03 09:04:00.000000000,1,False,82ec89,orange
email,2023-08-01 08:21:00.000000000,2023-08-03 09:08:00.000000000,2023-08-03 09:51:00.000000000,2,True,82ec89,orange
web_form,2023-07-31 12:41:00.000000000,2023-08-03 09:55:00.000000000,2023-08-03 10:27:00.000000000,3,False,82ec89,orange
email,2023-08-02 12:24:00.000000000,2023-08-03 10:28:00.000000000,2023-08-03 11:10:00.000000000,3,True,82ec89,orange
web_form,2023-08-02 16:05:00.000000000,2023-08-03 11:13:00.000000000,2023-08-03 11:46:00.000000000,2,False,82ec89,orange
email,2023-08-01 14:24:00.000000000,2023-08-03 11:47:00.000000000,2023-08-03 12:15:00.000000000,1,False,82ec89,orange
web_form,2023-08-02 12:04:00.000000000,2023-08-03 13:14:26.386709244,2023-08-03 13:47:26.386709244,2,True,82ec89,orange
web_form,2023-08-03 00:22:00.000000000,2023-08-03 13:55:26.386709244,2023-08-03 14:33:26.386709244,1,False,82ec89,orange
email,2023-07-30 13:32:00.000000000,2023-08-03 14:37:26.386709244,2023-08-03 15:13:26.386709244,1,False,82ec89,orange
email,2023-07-30 14:43:00.000000000,2023-08-03 15:20:26.386709244,2023-08-03 16:03:26.386709244,2,False,82ec89,orange
email,2023-07-30 19:57:00.000000000,2023-08-03 16:07:26.386709244,2023-08-03 16:42:26.386709244,3,True,82ec89,orange
email,2023-08-02 11:05:00.000000000,2023-08-04 08:35:00.000000000,2023-08-04 09:13:00.000000000,1,False,82ec89,orange
email,2023-07-31 15:59:00.000000000,2023-08-04 09:14:00.000000000,2023-08-04 09:50:00.000000000,2,False,82ec89,orange
email,2023-08-03 18:13:00.000000000,2023-08-04 09:53:00.000000000,2023-08-04 10:32:00.000000000,2,True,82ec89,orange
email,2023-08-03 15:21:00.000000000,2023-08-04 10:36:00.000000000,2023-08-04 11:03:00.000000000,1,False,82ec89,orange
web_form,2023-08-03 10:42:00.000000000,2023-08-04 11:06:00.000000000,2023-08-04 11:43:00.000000000,3,True,82ec89,orange
email,2023-07-29 14:05:00.000000000,2023-08-04 11:49:00.000000000,2023-08-04 12:31:00.000000000,1,False,82ec89,orange
live_chat,2023-08-04 13:30:45.242346087,2023-08-04 13:30:45.242346087,2023-08-04 13:56:45.242346087,4,True,82ec89,orange
web_form,2023-08-03 13:35:00.000000000,2023-08-04 13:57:45.242346087,2023-08-04 14:25:45.242346087,1,False,82ec89,orange
email,2023-07-31 13:58:00.000000000,2023-08-04 14:32:45.242346087,2023-08-04 15:14:45.242346087,3,True,82ec89,orange
email,2023-08-04 08:44:00.000000000,2023-08-04 15:17:45.242346087,2023-08-04 16:01:45.242346087,1,False,82ec89,orange
web_form,2023-07-31 16:35:00.000000000,2023-08-04 16:03:45.242346087,2023-08-04 16:42:45.242346087,1,False,82ec89,orange
email,2023-08-03 22:37:00.000000000,2023-08-04 16:48:45.242346087,2023-08-04 17:23:45.242346087,1,False,82ec89,orange
email,2023-08-04 20:57:00.000000000,2023-08-05 08:36:00.000000000,2023-08-05 09:23:00.000000000,1,False,82ec89,orange
web_form,2023-08-04 14:23:00.000000000,2023-08-05 09:26:00.000000000,2023-08-05 09:54:00.000000000,1,False,82ec89,orange
email,2023-08-03 10:47:00.000000000,2023-08-05 10:01:00.000000000,2023-08-05 10:33:00.000000000,2,False,82ec89,orange
email,2023-08-03 12:04:00.000000000,2023-08-05 10:41:00.000000000,2023-08-05 11:24:00.000000000,1,False,82ec89,orange
live_chat,2023-08-05 11:31:00.000000000,2023-08-05 11:31:00.000000000,2023-08-05 11:50:00.000000000,2,True,82ec89,orange
email,2023-07-29 09:28:00.000000000,2023-08-05 11:52:00.000000000,2023-08-05 12:46:00.000000000,1,False,82ec89,orange
live_chat,2023-08-05 13:40:00.894276067,2023-08-05 13:40:00.894276067,2023-08-05 14:02:00.894276067,1,False,82ec89,orange
email,2023-08-05 07:45:00.000000000,2023-08-05 14:06:00.894276067,2023-08-05 14:36:00.894276067,1,False,82ec89,orange
web_form,2023-08-04 09:58:00.000000000,2023-08-05 14:39:00.894276067,2023-08-05 15:03:00.894276067,3,True,82ec89,orange
web_form,2023-08-04 08:30:00.000000000,2023-08-05 15:04:00.894276067,2023-08-05 15:29:00.894276067,3,True,82ec89,orange
email,2023-08-05 10:52:00.000000000,2023-08-05 15:32:00.894276067,2023-08-05 16:08:00.894276067,1,False,82ec89,orange
email,2023-08-02 00:53:00.000000000,2023-08-05 16:10:00.894276067,2023-08-05 16:46:00.894276067,1,False,82ec89,orange
web_form,2023-08-03 10:45:00.000000000,2023-08-06 08:38:00.000000000,2023-08-06 09:13:00.000000000,1,False,82ec89,orange
web_form,2023-07-31 18:45:00.000000000,2023-08-06 09:15:00.000000000,2023-08-06 09:45:00.000000000,1,False,82ec89,orange
email,2023-08-04 08:55:00.000000000,2023-08-06 09:49:00.000000000,2023-08-06 10:26:00.000000000,2,True,82ec89,orange
email,2023-08-05 03:04:00.000000000,2023-08-06 10:30:00.000000000,2023-08-06 11:14:00.000000000,1,False,82ec89,orange
email,2023-08-04 14:30:00.000000000,2023-08-06 11:17:00.000000000,2023-08-06 11:48:00.000000000,1,True,82ec89,orange
email,2023-08-05 15:13:00.000000000,2023-08-06 11:51:00.000000000,2023-08-06 12:29:00.000000000,1,False,82ec89,orange
email,2023-08-05 19:40:00.000000000,2023-08-06 13:32:11.115943473,2023-08-06 14:05:11.115943473,1,True,82ec89,orange
email,2023-08-03 17:52:00.000000000,2023-08-06 14:09:11.115943473,2023-08-06 14:47:11.115943473,1,False,82ec89,orange
web_form,2023-08-05 12:49:00.000000000,2023-08-06 14:51:11.115943473,2023-08-06 15:18:11.115943473,1,False,82ec89,orange
web_form,2023-08-03 18:59:00.000000000,2023-08-06 15:19:11.115943473,2023-08-06 15:52:11.115943473,1,False,82ec89,orange
web_form,2023-08-03 06:42:00.000000000,2023-08-06 15:55:11.115943473,2023-08-06 16:32:11.115943473,3,True,82ec89,orange
email,2023-08-02 14:36:00.000000000,2023-08-06 16:35:11.115943473,2023-08-06 17:05:11.115943473,1,False,82ec89,orange
web_form,2023-08-04 11:42:00.000000000,2023-08-07 08:31:00.000000000,2023-08-07 09:06:00.000000000,1,False,82ec89,orange
email,2023-08-06 16:42:00.000000000,2023-08-07 09:12:00.000000000,2023-08-07 09:49:00.000000000,1,False,82ec89,orange
email,2023-08-06 15:25:00.000000000,2023-08-07 09:53:00.000000000,2023-08-07 10:32:00.000000000,1,False,82ec89,orange
email,2023-08-06 01:07:00.000000000,2023-08-07 10:35:00.000000000,2023-08-07 11:32:00.000000000,1,False,82ec89,orange
email,2023-08-02 08:58:00.000000000,2023-08-07 11:35:00.000000000,2023-08-07 12:01:00.000000000,1,False,82ec89,orange
live_chat,2023-08-07 12:55:28.939233341,2023-08-07 12:55:28.939233341,2023-08-07 13:27:28.939233341,3,False,82ec89,orange
web_form,2023-07-31 08:24:00.000000000,2023-08-07 13:30:28.939233341,2023-08-07 14:07:28.939233341,3,False,82ec89,orange
web_form,2023-07-30 11:18:00.000000000,2023-08-07 14:14:28.939233341,2023-08-07 14:58:28.939233341,2,False,82ec89,orange
web_form,2023-08-07 05:32:00.000000000,2023-08-07 15:04:28.939233341,2023-08-07 15:41:28.939233341,1,False,82ec89,orange
web_form,2023-08-03 18:16:00.000000000,2023-08-07 15:43:28.939233341,2023-08-07 16:13:28.939233341,2,False,82ec89,orange
email,2023-08-07 13:09:00.000000000,2023-08-07 16:16:28.939233341,2023-08-07 16:58:28.939233341,1,False,82ec89,orange
web_form,2023-08-06 08:50:00.000000000,2023-08-08 08:38:00.000000000,2023-08-08 09:19:00.000000000,1,False,82ec89,orange
live_chat,2023-08-08 09:24:00.000000000,2023-08-08 09:24:00.000000000,2023-08-08 09:55:00.000000000,1,False,82ec89,orange
web_form,2023-08-07 21:21:00.000000000,2023-08-08 09:59:00.000000000,2023-08-08 10:35:00.000000000,3,True,82ec89,orange
web_form,2023-08-06 05:11:00.000000000,2023-08-08 10:37:00.000000000,2023-08-08 11:08:00.000000000,2,True,82ec89,orange
web_form,2023-08-01 12:19:00.000000000,2023-08-08 11:15:00.000000000,2023-08-08 11:49:00.000000000,2,False,82ec89,orange
email,2023-08-03 10:07:00.000000000,2023-08-08 11:53:00.000000000,2023-08-08 12:28:00.000000000,1,True,82ec89,orange
web_form,2023-08-01 11:54:00.000000000,2023-08-08 13:36:58.881980465,2023-08-08 14:01:58.881980465,1,True,82ec89,orange
email,2023-08-07 02:29:00.000000000,2023-08-08 14:03:58.881980465,2023-08-08 14:48:58.881980465,2,True,82ec89,orange
web_form,2023-08-08 11:29:00.000000000,2023-08-08 14:50:58.881980465,2023-08-08 15:30:58.881980465,1,False,82ec89,orange
email,2023-08-06 21:40:00.000000000,2023-08-08 15:31:58.881980465,2023-08-08 16:18:58.881980465,1,False,82ec89,orange
live_chat,2023-08-08 16:22:58.881980465,2023-08-08 16:22:58.881980465,2023-08-08 16:51:58.881980465,1,False,82ec89,orange
web_form,2023-08-07 19:05:00.000000000,2023-08-08 16:54:58.881980465,2023-08-08 17:31:58.881980465,1,False,82ec89,orange
web_form,2023-08-04 13:10:00.000000000,2023-08-09 08:34:00.000000000,2023-08-09 09:05:00.000000000,1,False,82ec89,orange
email,2023-08-07 09:35:00.000000000,2023-08-09 09:11:00.000000000,2023-08-09 09:53:00.000000000,1,False,82ec89,orange
email,2023-08-08 13:32:00.000000000,2023-08-09 09:55:00.000000000,2023-08-09 10:41:00.000000000,1,True,82ec89,orange
web_form,2023-08-05 05:05:00.000000000,2023-08-09 10:43:00.000000000,2023-08-09 11:08:00.000000000,1,False,82ec89,orange
email,2023-08-08 08:20:00.000000000,2023-08-09 11:10:00.000000000,2023-08-09 11:50:00.000000000,3,False,82ec89,orange
email,2023-08-06 06:48:00.000000000,2023-08-09 11:54:00.000000000,2023-08-09 12:23:00.000000000,1,True,82ec89,orange
web_form,2023-08-08 09:01:00.000000000,2023-08-09 13:08:16.802874937,2023-08-09 13:41:16.802874937,1,True,82ec89,orange
email,2023-08-07 02:39:00.000000000,2023-08-09 13:48:16.802874937,2023-08-09 14:28:16.802874937,1,False,82ec89,orange
